Type_ressource,Identifiant_ressource,Nom_matiere,Filiere,Niveau,Cursus,Annee_academique,Date,Heure_debut,Heure_fin,Type_cours,Periode_annee,Nb_personnes,Capacite,Enseignant_id,Videoprojecteur,Chevauchement,Etat_utilisation_ressource
Labo,Labo-GPR-Chimie2,Procédés Industriels,GPR,4,ING,2020/2021,2021-05-29,07:30,11:30,TP,Semestre 2,16,30,ENS-GPR-0012,NON,NON,BIEN_UTILISE
Salle,02BP0,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-03-18,07:30,11:30,CM,Semestre 2,12,60,ENS-GM-0003,NON,NON,SOUS_UTILISE
Salle,26BP2,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-03-22,07:30,11:30,CM,Semestre 2,12,120,ENS-GM-0005,OUI,NON,BIEN_UTILISE
Salle,34BS1,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-02-10,07:30,11:30,CM,Semestre 2,12,60,ENS-GM-0006,OUI,NON,BIEN_UTILISE
Salle,31BP2,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-02-22,12:30,16:30,TD,Semestre 2,6,120,ENS-GM-0004,OUI,NON,BIEN_UTILISE
Salle,18BP1,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-03-17,12:30,16:30,TD,Semestre 2,6,60,ENS-GM-0014,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-02-25,07:30,11:30,TP,Semestre 2,4,35,ENS-GM-0008,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N3S2-2,MEMA,3,SCI ING,2020/2021,2021-06-11,07:30,11:30,TP,Semestre 2,4,35,ENS-GM-0005,NON,NON,BIEN_UTILISE
Salle,24BP2,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-05-14,07:30,11:30,CM,Semestre 2,38,60,ENS-GPR-0002,OUI,NON,BIEN_UTILISE
Salle,04BS0,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-02-01,07:30,11:30,CM,Semestre 2,38,60,ENS-GPR-0010,OUI,NON,BIEN_UTILISE
Salle,23BP2,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-05-21,12:30,16:30,CM,Semestre 2,38,60,ENS-GPR-0011,NON,NON,BIEN_UTILISE
Salle,34BS1,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-05-17,12:30,16:30,TD,Semestre 2,19,60,ENS-GPR-0011,OUI,NON,BIEN_UTILISE
Salle,20BS2,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-05-20,07:30,11:30,TD,Semestre 2,19,120,ENS-GPR-0001,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-04-12,12:30,16:30,TP,Semestre 2,12,30,ENS-GPR-0005,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N5S2-4,CIBI,5,SCI ING,2020/2021,2021-06-12,12:30,16:30,TP,Semestre 2,12,30,ENS-GPR-0010,NON,NON,BIEN_UTILISE
Salle,31BS2,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-04-10,07:30,11:30,CM,Semestre 2,12,120,ENS-GM-0013,OUI,NON,BIEN_UTILISE
Salle,29BS2,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-02-05,12:30,16:30,CM,Semestre 2,12,60,ENS-GM-0004,NON,NON,SOUS_UTILISE
Salle,30BS1,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-04-16,12:30,16:30,CM,Semestre 2,12,60,ENS-GM-0013,NON,NON,SOUS_UTILISE
Salle,26BS2,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-04-22,07:30,11:30,TD,Semestre 2,6,120,ENS-GM-0004,NON,NON,BIEN_UTILISE
Salle,26BS2,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-03-30,12:30,16:30,TD,Semestre 2,6,120,ENS-GM-0013,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-02-27,07:30,11:30,TP,Semestre 2,4,35,ENS-GM-0015,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Thermodynamique Appliquée,GM,3,ING,2020/2021,2021-04-29,07:30,11:30,TP,Semestre 2,4,35,ENS-GM-0014,NON,NON,BIEN_UTILISE
Salle,27BP1,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-03-19,12:30,16:30,CM,Semestre 2,10,60,ENS-GCI-0002,OUI,NON,BIEN_UTILISE
Salle,29BP1,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-04-29,12:30,16:30,CM,Semestre 2,10,60,ENS-GCI-0005,OUI,NON,BIEN_UTILISE
Salle,33BP2,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-04-03,12:30,16:30,CM,Semestre 2,10,120,ENS-GCI-0011,OUI,NON,BIEN_UTILISE
Salle,26BS2,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-04-22,12:30,16:30,TD,Semestre 2,5,120,ENS-GCI-0004,NON,NON,BIEN_UTILISE
Salle,33BS1,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-04-01,07:30,11:30,TD,Semestre 2,5,60,ENS-GCI-0007,OUI,NON,BIEN_UTILISE
Labo,Labo-GCI,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-04-22,07:30,11:30,TP,Semestre 2,3,35,ENS-GCI-0007,NON,NON,BIEN_UTILISE
Labo,Labo-GCI,Résistance des Matériaux,GCI,3,ING,2020/2021,2021-02-04,07:30,11:30,TP,Semestre 2,3,35,ENS-GCI-0014,NON,NON,BIEN_UTILISE
Salle,20BP1,Catalyse,GPR,5,ING,2020/2021,2021-06-15,12:30,16:30,CM,Semestre 2,44,60,ENS-GPR-0006,OUI,NON,BIEN_UTILISE
Salle,33BP2,Catalyse,GPR,5,ING,2020/2021,2021-05-17,12:30,16:30,CM,Semestre 2,44,120,ENS-GPR-0006,OUI,NON,BIEN_UTILISE
Salle,20BP1,Catalyse,GPR,5,ING,2020/2021,2021-03-08,12:30,16:30,CM,Semestre 2,44,60,ENS-GPR-0003,OUI,NON,BIEN_UTILISE
Salle,03BS0,Catalyse,GPR,5,ING,2020/2021,2021-03-17,07:30,11:30,TD,Semestre 2,22,60,ENS-GPR-0009,NON,NON,BIEN_UTILISE
Salle,01BS0,Catalyse,GPR,5,ING,2020/2021,2021-03-17,07:30,11:30,TD,Semestre 2,22,60,ENS-GPR-0009,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Catalyse,GPR,5,ING,2020/2021,2021-02-09,12:30,16:30,TP,Semestre 2,14,30,ENS-GPR-0001,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Catalyse,GPR,5,ING,2020/2021,2021-03-30,12:30,16:30,TP,Semestre 2,14,30,ENS-GPR-0005,NON,NON,BIEN_UTILISE
Salle,26BS2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-06-07,07:30,11:30,CM,Semestre 2,77,120,ENS-GPR-0001,NON,NON,BIEN_UTILISE
Salle,31BS2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-04-01,07:30,11:30,CM,Semestre 2,77,120,ENS-GPR-0009,OUI,NON,BIEN_UTILISE
Salle,31BP2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-04-01,12:30,16:30,CM,Semestre 2,77,120,ENS-GPR-0002,OUI,NON,BIEN_UTILISE
Salle,33BP2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-02-23,12:30,16:30,TD,Semestre 2,38,120,ENS-GPR-0001,OUI,NON,BIEN_UTILISE
Salle,04BS0,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-05-15,12:30,16:30,TD,Semestre 2,38,60,ENS-GPR-0012,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-06-01,07:30,11:30,TP,Semestre 2,25,30,ENS-GPR-0012,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2020/2021,2021-03-11,12:30,16:30,TP,Semestre 2,25,30,ENS-GPR-0004,NON,NON,BIEN_UTILISE
Salle,24BP2,Big Data,SDIA,4,SCI ING,2020/2021,2021-05-14,12:30,16:30,CM,Semestre 2,43,60,ENS-GIT-0006,OUI,NON,BIEN_UTILISE
Salle,32BS1,Big Data,SDIA,4,SCI ING,2020/2021,2021-02-13,12:30,16:30,CM,Semestre 2,43,60,ENS-GIT-0003,NON,NON,BIEN_UTILISE
Salle,22BP1,Big Data,SDIA,4,SCI ING,2020/2021,2021-04-10,12:30,16:30,CM,Semestre 2,43,60,ENS-GIT-0009,NON,NON,BIEN_UTILISE
Salle,27BS1,Big Data,SDIA,4,SCI ING,2020/2021,2021-03-27,12:30,16:30,TD,Semestre 2,21,60,ENS-GIT-0014,OUI,NON,BIEN_UTILISE
Salle,27BP2,Big Data,SDIA,4,SCI ING,2020/2021,2021-02-26,07:30,11:30,TD,Semestre 2,21,120,ENS-GIT-0002,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Big Data,SDIA,4,SCI ING,2020/2021,2021-04-19,12:30,16:30,TP,Semestre 2,14,50,ENS-GIT-0004,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Big Data,SDIA,4,SCI ING,2020/2021,2021-06-15,12:30,16:30,TP,Semestre 2,14,50,ENS-GIT-0011,NON,NON,BIEN_UTILISE
Salle,27BP1,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-06-12,12:30,16:30,CM,Semestre 2,39,60,ENS-GMP-0008,OUI,NON,BIEN_UTILISE
Salle,32BP2,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-06-04,12:30,16:30,CM,Semestre 2,39,60,ENS-GMP-0001,NON,NON,BIEN_UTILISE
Salle,01BP0,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-05-31,07:30,11:30,CM,Semestre 2,39,60,ENS-GMP-0008,OUI,NON,BIEN_UTILISE
Salle,30BP1,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-04-10,12:30,16:30,TD,Semestre 2,19,60,ENS-GMP-0008,NON,NON,BIEN_UTILISE
Salle,28BP1,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-02-01,07:30,11:30,TD,Semestre 2,19,60,ENS-GMP-0003,OUI,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-03-04,12:30,16:30,TP,Semestre 2,13,35,ENS-GMP-0007,NON,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours GMP N4S2-2,GMP,4,ING,2020/2021,2021-06-14,12:30,16:30,TP,Semestre 2,13,35,ENS-GMP-0003,NON,NON,BIEN_UTILISE
Salle,27BS2,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-05-17,12:30,16:30,CM,Semestre 2,55,120,ENS-GPR-0010,OUI,NON,BIEN_UTILISE
Salle,32BP1,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-04-03,07:30,11:30,CM,Semestre 2,55,60,ENS-GPR-0001,NON,NON,SOUS_UTILISE
Salle,30BS1,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-04-15,07:30,11:30,CM,Semestre 2,55,60,ENS-GPR-0004,NON,NON,SOUS_UTILISE
Salle,05BS0,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-02-10,12:30,16:30,TD,Semestre 2,27,60,ENS-GPR-0003,OUI,NON,BIEN_UTILISE
Salle,28BS2,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-03-23,07:30,11:30,TD,Semestre 2,27,60,ENS-GPR-0007,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-05-04,07:30,11:30,TP,Semestre 2,18,30,ENS-GPR-0009,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Cours CIBI N5S2-1,CIBI,5,SCI ING,2020/2021,2021-02-05,12:30,16:30,TP,Semestre 2,18,30,ENS-GPR-0012,NON,OUI,BIEN_UTILISE
Salle,21BP2,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-04-19,12:30,16:30,CM,Semestre 2,8,120,ENS-GIT-0009,OUI,NON,BIEN_UTILISE
Salle,30BS2,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-03-11,07:30,11:30,CM,Semestre 2,8,60,ENS-GIT-0017,OUI,NON,BIEN_UTILISE
Salle,01BP0,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-06-09,12:30,16:30,CM,Semestre 2,8,60,ENS-GIT-0025,OUI,NON,BIEN_UTILISE
Salle,02BS0,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-05-03,07:30,11:30,TD,Semestre 2,4,60,ENS-GIT-0016,OUI,NON,BIEN_UTILISE
Salle,08BS0,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-03-31,07:30,11:30,TD,Semestre 2,4,60,ENS-GIT-0010,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-03-10,07:30,11:30,TP,Semestre 2,2,50,ENS-GIT-0002,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Réseaux et Protocoles,GIT,3,ING,2020/2021,2021-04-08,12:30,16:30,TP,Semestre 2,2,50,ENS-GIT-0024,NON,NON,BIEN_UTILISE
Salle,20BS2,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-06-05,07:30,11:30,CM,Semestre 2,61,120,ENS-GIT-0012,OUI,NON,BIEN_UTILISE
Salle,20BS2,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-03-31,12:30,16:30,CM,Semestre 2,61,120,ENS-GIT-0012,OUI,NON,BIEN_UTILISE
Salle,33BP2,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-05-11,07:30,11:30,CM,Semestre 2,61,120,ENS-GIT-0025,OUI,NON,BIEN_UTILISE
Salle,24BS1,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-04-07,12:30,16:30,TD,Semestre 2,30,60,ENS-GIT-0010,OUI,OUI,SOUS_UTILISE
Salle,30BS1,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-05-06,12:30,16:30,TD,Semestre 2,30,60,ENS-GIT-0007,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-04-27,07:30,11:30,TP,Semestre 2,20,50,ENS-GIT-0017,NON,OUI,BIEN_UTILISE
Labo,Labo-INFO,Systèmes d'exploitation,GIT,5,ING,2020/2021,2021-04-02,07:30,11:30,TP,Semestre 2,20,50,ENS-GIT-0003,NON,NON,BIEN_UTILISE
Salle,20BP2,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-04-22,12:30,16:30,CM,Semestre 2,61,120,ENS-GM-0010,NON,NON,BIEN_UTILISE
Salle,31BP2,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-02-18,07:30,11:30,CM,Semestre 2,61,120,ENS-GM-0009,OUI,NON,BIEN_UTILISE
Salle,33BP2,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-06-07,12:30,16:30,CM,Semestre 2,61,120,ENS-GM-0010,OUI,NON,BIEN_UTILISE
Salle,20BP1,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-05-27,12:30,16:30,TD,Semestre 2,30,60,ENS-GM-0012,OUI,NON,BIEN_UTILISE
Salle,29BP1,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-02-03,12:30,16:30,TD,Semestre 2,30,60,ENS-GM-0002,OUI,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-05-05,07:30,11:30,TP,Semestre 2,20,35,ENS-GM-0007,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N5S2-2,MEMA,5,SCI ING,2020/2021,2021-02-08,07:30,11:30,TP,Semestre 2,20,35,ENS-GM-0007,NON,NON,BIEN_UTILISE
Salle,34BS2,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-06-12,12:30,16:30,CM,Semestre 2,35,60,ENS-GMP-0002,OUI,NON,BIEN_UTILISE
Salle,24BS1,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-02-25,12:30,16:30,CM,Semestre 2,35,60,ENS-GMP-0002,OUI,NON,BIEN_UTILISE
Salle,28BS1,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-02-18,07:30,11:30,CM,Semestre 2,35,60,ENS-GMP-0004,NON,NON,BIEN_UTILISE
Salle,21BS2,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-05-12,12:30,16:30,TD,Semestre 2,17,120,ENS-GMP-0009,NON,NON,BIEN_UTILISE
Salle,26BP1,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-05-05,07:30,11:30,TD,Semestre 2,17,60,ENS-GMP-0002,NON,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-04-30,07:30,11:30,TP,Semestre 2,11,35,ENS-GMP-0004,NON,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours GMP N5S2-3,GMP,5,ING,2020/2021,2021-04-08,07:30,11:30,TP,Semestre 2,11,35,ENS-GMP-0002,NON,NON,BIEN_UTILISE
Salle,21BP2,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-05-06,07:30,11:30,CM,Semestre 2,76,120,ENS-GE-0004,OUI,NON,BIEN_UTILISE
Salle,21BS2,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-04-12,07:30,11:30,CM,Semestre 2,76,120,ENS-GE-0009,NON,NON,BIEN_UTILISE
Salle,31BS2,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-04-29,07:30,11:30,CM,Semestre 2,76,120,ENS-GE-0008,OUI,NON,BIEN_UTILISE
Salle,32BP2,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-05-17,07:30,11:30,TD,Semestre 2,38,60,ENS-GE-0009,NON,NON,BIEN_UTILISE
Salle,25BS1,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-02-16,07:30,11:30,TD,Semestre 2,38,60,ENS-GE-0010,OUI,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-03-25,12:30,16:30,TP,Semestre 2,25,40,ENS-GE-0005,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N5S2-1,Energie,5,SCI ING,2020/2021,2021-04-28,12:30,16:30,TP,Semestre 2,25,40,ENS-GE-0004,NON,NON,BIEN_UTILISE
Salle,30BS2,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-06-01,07:30,11:30,CM,Semestre 2,11,60,ENS-GE-0009,OUI,NON,BIEN_UTILISE
Salle,18BS1,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-05-08,12:30,16:30,CM,Semestre 2,11,60,ENS-GE-0003,OUI,NON,BIEN_UTILISE
Salle,05BP0,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-02-20,12:30,16:30,CM,Semestre 2,11,60,ENS-GE-0011,NON,NON,SOUS_UTILISE
Salle,25BS2,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-04-03,07:30,11:30,TD,Semestre 2,5,60,ENS-GE-0001,NON,NON,BIEN_UTILISE
Salle,04BP0,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-03-15,07:30,11:30,TD,Semestre 2,5,60,ENS-GE-0007,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-05-21,07:30,11:30,TP,Semestre 2,3,40,ENS-GE-0002,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N3S2-1,Energie,3,SCI ING,2020/2021,2021-04-08,12:30,16:30,TP,Semestre 2,3,40,ENS-GE-0003,NON,NON,BIEN_UTILISE
Salle,08BS0,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-03-27,07:30,11:30,CM,Semestre 2,53,60,ENS-GQHSE-0003,NON,NON,BIEN_UTILISE
Salle,25BP1,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-04-07,12:30,16:30,CM,Semestre 2,53,60,ENS-GQHSE-0007,NON,NON,BIEN_UTILISE
Salle,22BP1,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-05-03,12:30,16:30,CM,Semestre 2,53,60,ENS-GQHSE-0002,NON,NON,BIEN_UTILISE
Salle,05BS0,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-06-02,12:30,16:30,TD,Semestre 2,26,60,ENS-GQHSE-0004,OUI,NON,BIEN_UTILISE
Salle,23BS1,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-03-04,12:30,16:30,TD,Semestre 2,26,60,ENS-GQHSE-0005,OUI,NON,BIEN_UTILISE
Labo,Labo-GCI,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-04-06,07:30,11:30,TP,Semestre 2,17,35,ENS-GQHSE-0002,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Cours GQHSE N4S2-3,GQHSE,4,ING,2020/2021,2021-06-05,07:30,11:30,TP,Semestre 2,17,50,ENS-GQHSE-0003,NON,NON,BIEN_UTILISE
Salle,33BP2,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-05-14,12:30,16:30,CM,Semestre 2,67,120,ENS-METEO-0008,OUI,NON,BIEN_UTILISE
Salle,26BP2,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-02-02,12:30,16:30,CM,Semestre 2,67,120,ENS-METEO-0001,OUI,NON,BIEN_UTILISE
Salle,26BS2,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-02-10,12:30,16:30,CM,Semestre 2,67,120,ENS-METEO-0002,NON,NON,BIEN_UTILISE
Salle,32BS2,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-03-29,07:30,11:30,TD,Semestre 2,33,60,ENS-METEO-0008,OUI,NON,BIEN_UTILISE
Salle,32BS2,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-02-25,12:30,16:30,TD,Semestre 2,33,60,ENS-METEO-0007,OUI,OUI,SOUS_UTILISE
Labo,Labo-GMP,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-03-20,07:30,11:30,TP,Semestre 2,22,35,ENS-METEO-0006,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours Météorologie N4S2-1,Météorologie,4,ING,2020/2021,2021-06-09,12:30,16:30,TP,Semestre 2,22,30,ENS-METEO-0005,NON,NON,BIEN_UTILISE
Salle,20BS2,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-04-09,12:30,16:30,CM,Semestre 2,66,120,ENS-GQHSE-0002,OUI,NON,BIEN_UTILISE
Salle,26BP2,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-03-13,12:30,16:30,CM,Semestre 2,66,120,ENS-GQHSE-0005,OUI,NON,BIEN_UTILISE
Salle,27BS2,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-05-20,07:30,11:30,CM,Semestre 2,66,120,ENS-GQHSE-0008,OUI,NON,BIEN_UTILISE
Salle,07BP0,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-03-23,07:30,11:30,TD,Semestre 2,33,60,ENS-GQHSE-0008,OUI,NON,BIEN_UTILISE
Salle,05BS0,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-04-03,07:30,11:30,TD,Semestre 2,33,60,ENS-GQHSE-0004,OUI,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-06-08,07:30,11:30,TP,Semestre 2,22,30,ENS-GQHSE-0005,NON,NON,BIEN_UTILISE
Labo,Labo-Physique2,Cours GQHSE N5S2-1,GQHSE,5,ING,2020/2021,2021-06-05,07:30,11:30,TP,Semestre 2,22,40,ENS-GQHSE-0007,NON,NON,BIEN_UTILISE
Salle,29BP1,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-02-05,07:30,11:30,CM,Semestre 2,12,60,ENS-GM-0001,OUI,NON,BIEN_UTILISE
Salle,30BP2,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-02-08,12:30,16:30,CM,Semestre 2,12,60,ENS-GM-0014,OUI,NON,BIEN_UTILISE
Salle,27BP1,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-02-23,07:30,11:30,CM,Semestre 2,12,60,ENS-GM-0014,OUI,NON,BIEN_UTILISE
Salle,18BS2,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-04-12,12:30,16:30,TD,Semestre 2,6,60,ENS-GM-0014,NON,NON,BIEN_UTILISE
Salle,20BS2,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-02-12,07:30,11:30,TD,Semestre 2,6,120,ENS-GM-0012,OUI,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-04-07,07:30,11:30,TP,Semestre 2,4,35,ENS-GM-0012,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N3S2-1,MEMA,3,SCI ING,2020/2021,2021-05-28,07:30,11:30,TP,Semestre 2,4,35,ENS-GM-0014,NON,NON,BIEN_UTILISE
Salle,18BS2,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-02-26,07:30,11:30,CM,Semestre 2,37,60,ENS-GM-0002,NON,NON,BIEN_UTILISE
Salle,26BS2,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-04-12,12:30,16:30,CM,Semestre 2,37,120,ENS-GM-0001,NON,NON,SOUS_UTILISE
Salle,31BP2,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-06-11,12:30,16:30,CM,Semestre 2,37,120,ENS-GM-0002,OUI,NON,BIEN_UTILISE
Salle,18BS1,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-06-04,12:30,16:30,TD,Semestre 2,18,60,ENS-GM-0013,OUI,NON,BIEN_UTILISE
Salle,04BP0,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-03-22,12:30,16:30,TD,Semestre 2,18,60,ENS-GM-0009,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-02-12,12:30,16:30,TP,Semestre 2,12,35,ENS-GM-0014,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N4S2-3,MEMA,4,SCI ING,2020/2021,2021-02-25,12:30,16:30,TP,Semestre 2,12,35,ENS-GM-0008,NON,NON,BIEN_UTILISE
Salle,21BP2,Conversion d'Énergie,GE,5,ING,2020/2021,2021-06-03,07:30,11:30,CM,Semestre 2,79,120,ENS-GE-0006,OUI,NON,BIEN_UTILISE
